Datetime,Time,MWh
2017-03-01,00:00:00,2766.459
2017-04-01,00:00:00,2900.99
2017-05-01,00:00:00,2220.485
2017-06-01,00:00:00,2501.15
2017-07-01,00:00:00,2532.715
2017-08-01,00:00:00,2646.293
2017-09-01,00:00:00,2675.959
2017-10-01,00:00:00,2625.049
2017-11-01,00:00:00,2712.515
2017-12-01,00:00:00,3268.461
2018-01-01,00:00:00,3096.673
2018-02-01,00:00:00,3269.774
2018-03-01,00:00:00,2834.89568
2018-04-01,00:00:00,3007.7129900000004
2018-05-01,00:00:00,2732.4517
2018-06-01,00:00:00,2714.00373
2018-07-01,00:00:00,2548.66746
2018-08-01,00:00:00,2677.33509
2018-09-01,00:00:00,2750.6474
2018-10-01,00:00:00,2721.12167
2018-11-01,00:00:00,2739.16828
2018-12-01,00:00:00,2801.66648
2019-01-01,00:00:00,3247.06798
2019-02-01,00:00:00,3282.37374
2019-03-01,00:00:00,2861.3334
2019-04-01,00:00:00,2800.71015
2019-05-01,00:00:00,2689.8970199999994
2019-06-01,00:00:00,2771.23039
2019-07-01,00:00:00,2693.4485099999997
2019-08-01,00:00:00,2713.88039
2019-09-01,00:00:00,2601.85078
2019-10-01,00:00:00,2483.50065
2019-11-01,00:00:00,2700.5097400000004
2019-12-01,00:00:00,2771.2545299999997
2020-01-01,00:00:00,3443.8927999999996
2020-02-01,00:00:00,3191.2606499999997
2020-03-01,00:00:00,2974.73997
2020-04-01,00:00:00,2890.96975
2020-05-01,00:00:00,2782.0533200000004
2020-06-01,00:00:00,2686.387
2020-07-01,00:00:00,2548.008
2020-08-01,00:00:00,2650.293
2020-09-01,00:00:00,2765.179
2020-10-01,00:00:00,2722.216
2020-11-01,00:00:00,2838.835
2020-12-01,00:00:00,2809.459
2021-01-01,00:00:00,2728.428
2021-02-01,00:00:00,3339.68
2021-03-01,00:00:00,2970.119
2021-04-01,00:00:00,3148.011
2021-05-01,00:00:00,2891.073
2021-06-01,00:00:00,2985.296
2021-07-01,00:00:00,2902.827
2021-08-01,00:00:00,2915.31
2021-09-01,00:00:00,2840.302
2021-10-01,00:00:00,2801.299
2021-11-01,00:00:00,2906.485
2021-12-01,00:00:00,2840.972
2022-01-01,00:00:00,3340.023
2022-02-01,00:00:00,3314.492
2022-03-01,00:00:00,2956.278
2022-04-01,00:00:00,3174.17
2022-05-01,00:00:00,2881.616
2022-06-01,00:00:00,3294.3674960000003
2022-07-01,00:00:00,2849.299356
2022-08-01,00:00:00,2940.19892
2022-09-01,00:00:00,3024.807628
